VoltageCHA,VoltageDCA,Voltage,SOC,Ah
3.3909,3.1801,3.2855,9.14162010744291,0.314906196799733
3.3909,3.1804,3.28565,9.14820065065818,0.315132880233571
3.3916,3.1804,3.286,9.15807218294811,0.315472930099292
3.3916,3.1808,3.2862,9.15971744108784,0.315529605171921
3.3909,3.1808,3.28585,9.16300746802365,0.315642938460501
3.3916,3.1811,3.28635,9.16629797878696,0.315756288415741
3.3916,3.1814,3.2865,9.17287900582973,0.315982988516239
3.3919,3.1814,3.28665,9.17781477473276,0.316153013544108
3.3919,3.1817,3.2868,9.18110504358192,0.316266355166005
3.3919,3.1823,3.2871,9.18933059750662,0.31654970514911
3.3922,3.1823,3.28725,9.19426612449551,0.316719721843635
3.3922,3.1826,3.2874,9.1992016514852,0.316889738538188
3.3922,3.1829,3.28755,9.20413693656075,0.317059746899397
3.3925,3.1829,3.2877,9.21071747425987,0.317286430143218
3.3925,3.1832,3.28785,9.21894278627123,0.317569771793007
3.3925,3.1835,3.288,9.22387831326012,0.317739788487532
3.3928,3.1835,3.28815,9.22716858210928,0.317853130109428
3.3928,3.1839,3.28835,9.23374864149625,0.318079796876578
3.3928,3.1842,3.2885,9.23703915225956,0.318193146831819
3.3925,3.1842,3.28835,9.2419749211626,0.318363171859688
3.3931,3.1842,3.28865,9.24691069006563,0.318533196887557
3.3931,3.1845,3.2888,9.25020095891479,0.318646538509453
3.3931,3.1848,3.28895,9.2584265128403,0.318929888492586
3.3934,3.1848,3.2891,9.26336228174334,0.319099913520456
3.3934,3.1851,3.28925,9.26665279250665,0.319213263475696
3.3934,3.1854,3.2894,9.27981387342105,0.319666630153354
3.3937,3.1854,3.28955,9.28145913156078,0.319723305225983
3.3937,3.1857,3.2897,9.2880396692599,0.319949988469804
3.394,3.186,3.29,9.29461972864769,0.320176655236982
3.394,3.1857,3.28985,9.29626498127127,0.320233330119593
3.3937,3.186,3.28985,9.29791023941099,0.320290005192222
3.394,3.1863,3.29015,9.30449077711012,0.320516688436042
3.3944,3.1863,3.29035,9.30942606218566,0.320686696797251
3.394,3.1866,3.2903,9.31271657294897,0.320800046752492
3.3944,3.1866,3.2905,9.31600708922843,0.32091339689775
3.3944,3.187,3.2907,9.32094285261532,0.321083421735601
3.3944,3.1873,3.29085,9.32916816462587,0.321366763385362
3.3947,3.1873,3.291,9.33410393352891,0.321536788413232
3.3944,3.1876,3.291,9.33739444980836,0.32165013855849
3.3947,3.1876,3.29115,9.33903970243194,0.321706813441101
3.3947,3.1879,3.2913,9.34891099832387,0.322046855163495
3.395,3.1882,3.2916,9.3538462833986,0.322216863524676
3.395,3.1879,3.29145,9.35549129410884,0.322273530073972
3.395,3.1885,3.29175,9.36536234808661,0.322613563463022
3.3953,3.1885,3.2919,9.36700760622634,0.322670238535651
3.3953,3.1888,3.29205,9.37358862775296,0.322896938446132
3.3953,3.1891,3.2922,9.38346016555903,0.32323698850187
3.3956,3.1891,3.29235,9.38839593446207,0.323407013529739
3.3956,3.1894,3.2925,9.39168644522538,0.323520363484979
3.3956,3.1897,3.29265,9.39991199915008,0.323803713468085
3.3959,3.1897,3.2928,9.40155677346151,0.323860371874026
3.3956,3.1904,3.293,9.40978208547287,0.324143713523815
3.3959,3.1904,3.29315,9.41142709618311,0.32420038007311
3.3962,3.1907,3.29345,9.41636286508615,0.324370405100979
3.3959,3.1907,3.2933,9.4196533813656,0.324483755246237
3.3962,3.191,3.2936,9.42787966103195,0.324767130229347
3.3962,3.1913,3.29375,9.43281542441884,0.324937155067198
3.3965,3.1913,3.2939,9.43446068255857,0.324993830139827
3.3965,3.1916,3.29405,9.44597747298822,0.325390555078177
3.3965,3.1919,3.2942,9.45091299997792,0.32556057177273
3.3968,3.1919,3.29435,9.45420326882708,0.325673913394626
3.3965,3.1922,3.29435,9.45913903773011,0.325843938422496
3.3968,3.1922,3.2945,9.46407480663315,0.326013963450365
3.3968,3.1925,3.29465,9.46901057553619,0.326183988478234
3.3971,3.1925,3.2948,9.47394610252507,0.326354005172759
3.3971,3.1928,3.29495,9.48217189836393,0.326637363489209
3.3971,3.1932,3.29515,9.48381667267535,0.32669402189515
3.3975,3.1932,3.29535,9.49368723731111,0.327034038427578
3.3971,3.1935,3.2953,9.49533225353668,0.327090705166863
3.3975,3.1935,3.2955,9.49862276429999,0.327204055122103
3.3975,3.1938,3.29565,9.50684807631136,0.327487396771892
3.3978,3.1941,3.29595,9.51013858707466,0.327600746727133
3.3975,3.1941,3.2958,9.51671961411743,0.327827446827631
3.3978,3.1944,3.2961,9.5200098829674,0.327940788449555
3.3981,3.1944,3.29625,9.5282354368921,0.32822413843266
3.3981,3.1947,3.2964,9.52988045311768,0.328280805171945
3.3981,3.195,3.29655,9.54139700163318,0.328677521776951
3.3984,3.195,3.2967,9.54304201785876,0.328734188516236
3.3984,3.1953,3.29685,9.55126732987012,0.329017530166025
3.3984,3.1956,3.297,9.55784738374175,0.329244196743185
3.3987,3.1953,3.297,9.55949239996733,0.32930086348247
3.3987,3.1959,3.2973,9.56442744312873,0.329470863510335
3.3987,3.1956,3.29715,9.56607245383896,0.329527530059631
3.3993,3.1959,3.2976,9.57265323896758,0.329754221826785
3.3987,3.1963,3.2975,9.57594302398924,0.329867546782021
3.3993,3.1963,3.2978,9.58087758332315,0.330037530143226
3.3996,3.1963,3.29795,9.58581286839788,0.330207538504407
3.3993,3.1969,3.2981,9.59239219652787,0.330434180081563
3.3996,3.1969,3.29825,9.59897273974234,0.330660863515373
3.3993,3.1972,3.29825,9.60061775045257,0.330717530064668
3.3996,3.1972,3.2984,9.6071980517537,0.330944205165162
3.3999,3.1972,3.29855,9.60884330989343,0.331000880237791
3.3996,3.1975,3.29855,9.61377810562533,0.331170871742323
3.3999,3.1975,3.2987,9.61542312185091,0.331227538481608
3.3999,3.1978,3.29885,9.62529345008704,0.331567546870654
3.4002,3.1978,3.299,9.62858347702285,0.331680880159234
3.3999,3.1984,3.29915,9.63022849324843,0.331737546898519
3.4002,3.1984,3.2993,9.63351827827091,0.331850871853783
3.4002,3.1987,3.29945,9.64338933224949,0.332190905242861
3.4006,3.1987,3.29965,9.64503434295973,0.332247571792156
3.4006,3.199,3.2998,9.64996986994861,0.332417588486682
3.4009,3.199,3.29995,9.65819518195997,0.332700930136471
3.4006,3.1994,3.3,9.65984019818555,0.332757596875756
3.4009,3.1997,3.3003,9.66313046703552,0.33287093849768
3.4009,3.1994,3.30015,9.66642097779883,0.33298428845292
3.4009,3.2,3.30045,9.67793704248765,0.333380988391293
3.4009,3.2003,3.3006,9.68287232756319,0.333550996752503
3.4012,3.2003,3.30075,9.68451734378877,0.333607663491787
3.4012,3.2006,3.3009,9.69274362345512,0.333891038474897
3.4012,3.2009,3.30105,9.70096966120731,0.334174405124662
3.4015,3.2009,3.3012,9.7059051881962,0.334344421819188
3.4015,3.2012,3.30135,9.71577624217478,0.334684455208266
3.4018,3.2015,3.30165,9.72400252184112,0.334967830191375
3.4018,3.2012,3.3015,9.7256477744647,0.335024505073987
3.4018,3.2018,3.3018,9.72893829074416,0.335137855219245
3.4018,3.2021,3.30195,9.73880982303409,0.335477905084965
3.4021,3.2018,3.30195,9.74045508117382,0.335534580157594
3.4021,3.2021,3.3021,9.74374535002378,0.335647921779519
3.4021,3.2025,3.3023,9.74868087701267,0.335817938474044
3.4021,3.2028,3.30245,9.75855144716376,0.336157955196462
3.4024,3.2028,3.3026,9.76019669978734,0.336214630079073
3.4024,3.2025,3.30245,9.76184195792707,0.336271305151702
3.4024,3.2031,3.30275,9.76348697415265,0.336327971890987
3.4027,3.2031,3.3029,9.77171301190565,0.336611338540781
3.4027,3.2034,3.30305,9.77664853889454,0.336781355235306
3.4027,3.2037,3.3032,9.78980986172309,0.337234730246308
3.403,3.204,3.3035,9.79474514128248,0.3374047384175
3.4027,3.204,3.30335,9.79639015750806,0.337461405156784
3.403,3.2043,3.30365,9.80297069520718,0.337688088400605
3.4033,3.2046,3.30395,9.80955123842165,0.337914771834415
3.403,3.2046,3.3038,9.81119624913189,0.33797143838371
3.403,3.2049,3.30395,9.81942156665859,0.338254780223489
3.4033,3.2049,3.3041,9.82435733004547,0.338424805061341
3.4037,3.2049,3.3043,9.82764736249663,0.338538138539911
3.4033,3.2052,3.30425,9.83093787325994,0.338651488495151
3.4037,3.2052,3.30445,9.83587364216298,0.33882151352302
3.4037,3.2056,3.30465,9.84080892723771,0.338991521884201
3.4033,3.2062,3.30475,9.84245393794795,0.339048188433496
3.4037,3.2062,3.30495,9.84738946493684,0.339218205128022
3.4037,3.2065,3.3051,9.85561526077569,0.339501563444471
3.404,3.2065,3.30525,9.86055102967873,0.33967158847234
3.404,3.2068,3.3054,9.86713157289319,0.33989827190615
3.4043,3.2068,3.30555,9.87535785255954,0.34018164688926
3.4037,3.2071,3.3054,9.87700310518312,0.340238321771871
3.4043,3.2071,3.3057,9.87864836332285,0.3402949968445
3.4043,3.2074,3.30585,9.88851893347312,0.34063501356689
3.4043,3.2077,3.306,9.89180920232228,0.340748355188787
3.4046,3.2077,3.30615,9.90168049821501,0.341088396911209
3.4043,3.208,3.30615,9.90661577777441,0.3412584050824
3.4046,3.208,3.3063,9.90826103591414,0.341315080155029
3.4049,3.2083,3.3066,9.91813208989272,0.341655113544107
3.4046,3.2083,3.30645,9.92142260065603,0.341768463499348
3.4046,3.2087,3.30665,9.92306785879576,0.341825138571977
3.4049,3.2087,3.3068,9.92471311141934,0.341881813454588
3.4049,3.209,3.30695,9.93129365463461,0.342108496888426
3.4052,3.209,3.3071,9.93458416539792,0.342221846843666
3.4052,3.2093,3.30725,9.94445570320399,0.342561896899405
3.4052,3.2096,3.3074,9.95268174095619,0.34284526354917
3.4052,3.2099,3.30755,9.95761726242974,0.343015280053706
3.4055,3.2102,3.30785,9.96748880023581,0.343355330109444
3.4055,3.2105,3.308,9.97900511235412,0.343752038571151
3.4058,3.2105,3.30815,9.98394063382767,0.343922055075687
3.4058,3.2108,3.3083,9.99216618775237,0.344205405058792
3.4058,3.2111,3.30845,9.99545670403183,0.34431875520405
3.4061,3.2108,3.30845,9.99710171474207,0.344375421753345
3.4061,3.2114,3.30875,10.0053270267534,0.344658763403134
3.4061,3.2111,3.3086,10.006972042979,0.344715430142419
3.4061,3.2118,3.30895,10.0168426131301,0.345055446864837
3.4064,3.2118,3.3091,10.0234236346567,0.345282146775318
3.4064,3.2121,3.30925,10.0316499143231,0.345565521758427
3.4064,3.2124,3.3094,10.0398757101619,0.345848880074877
3.4064,3.2127,3.30955,10.0448114790649,0.346018905102746
3.4071,3.2127,3.3099,10.0513925061077,0.346245605203244
3.4071,3.213,3.31005,10.0530377587313,0.346302280085856
3.4074,3.213,3.3102,10.0629083288824,0.346642296808274
3.4071,3.2136,3.31035,10.0678440977854,0.346812321836143
3.4074,3.2142,3.3108,10.0793601624742,0.347209021774516
3.4074,3.2136,3.3105,10.0826499474959,0.347322346729752
3.4071,3.2142,3.31065,10.0842952056356,0.347379021802381
3.4074,3.2145,3.31095,10.0941665015276,0.347719063524776
3.4077,3.2145,3.3111,10.0958112703245,0.347775721740755
3.4074,3.2149,3.31115,10.1007467973133,0.34794573843528
3.4077,3.2149,3.3113,10.1040373080767,0.34805908839052
3.4077,3.2152,3.31145,10.1073278243561,0.348172438535778
3.4077,3.2155,3.3116,10.1139088458827,0.348399138446259
3.408,3.2155,3.31175,10.117199356646,0.348512488401499
3.408,3.2158,3.3119,10.1303606794746,0.348965863412502
3.408,3.2161,3.31205,10.1385857495718,0.349249196728947
3.4083,3.2164,3.31235,10.1435215184748,0.349419221756816
3.408,3.2167,3.31235,10.1550378305931,0.349815930218523
3.4083,3.2167,3.3125,10.1566830832167,0.349872605101135
3.4083,3.217,3.31265,10.1616188521198,0.350042630129004
3.4086,3.217,3.3128,10.1665546210228,0.350212655156873
3.4086,3.2173,3.31295,10.1747801749475,0.350496005139978
3.4086,3.2176,3.3131,10.1780704437967,0.350609346761875
3.4089,3.2176,3.31325,10.18136095456,0.350722696717115
3.4089,3.218,3.31345,10.1879419816027,0.350949396817613
3.4086,3.218,3.3133,10.1912322504527,0.351062738439537
3.4089,3.2183,3.3136,10.1994573205491,0.351346071755954
3.4092,3.2183,3.31375,10.2011023367747,0.351402738495239
3.4092,3.2186,3.3139,10.2060373799361,0.351572738523104
3.4092,3.2189,3.31405,10.2142629338608,0.35185608850621
3.4092,3.2192,3.3142,10.225778272808,0.352252763444579
3.4095,3.2195,3.3145,10.2323578483674,0.352479413545069
3.4092,3.2195,3.31435,10.2356481172174,0.352592755166993
3.4095,3.2198,3.31465,10.242229138744,0.352819455077474
3.4099,3.2198,3.31485,10.2488091981318,0.353046121844652
3.4095,3.2201,3.3148,10.250454208842,0.353102788393947
3.4099,3.2201,3.315,10.2520989831535,0.353159446799888
3.4099,3.2204,3.31515,10.2570335424874,0.353329430161093
3.4095,3.2204,3.31495,10.2586788006271,0.353386105233722
3.4099,3.2207,3.3153,10.2685498490895,0.353726138432782
3.4102,3.2211,3.31565,10.2767751611009,0.354009480082572
3.4099,3.2211,3.3155,10.2833559462295,0.354236171849726
3.4102,3.2214,3.3158,10.2866462150795,0.35434951347165
3.4102,3.2217,3.31595,10.291581500155,0.354519521832859
3.4105,3.2217,3.3161,10.2965165433164,0.354689521860724
3.4105,3.2223,3.3164,10.3014520703061,0.354859538555277
3.4102,3.2223,3.31625,10.3080330918327,0.355086238465758
3.4105,3.2226,3.31655,10.3129683769083,0.355256246826967
3.4108,3.2226,3.3167,10.3211932050921,0.355539571810096
3.4108,3.2229,3.31685,10.3228382213177,0.355596238549381
3.4105,3.2232,3.31685,10.3294187590168,0.355822921793201
3.4111,3.2232,3.31715,10.332709027866,0.355936263415097
3.4108,3.2232,3.317,10.3343542860057,0.355992938487726
3.4111,3.2235,3.3173,10.340934097964,0.35621959673157
3.4111,3.2238,3.31745,10.3491591735766,0.356502930238005
3.4111,3.2242,3.31765,10.360673544868,0.356899571843027
3.4114,3.2242,3.3178,10.3623187974915,0.356956246725638
3.4114,3.2245,3.31795,10.3639640556313,0.357012921798267
3.4114,3.2248,3.3181,10.3787694270288,0.357522930215178
3.4114,3.2251,3.31825,10.3853499647279,0.357749613458999
3.4117,3.2251,3.3184,10.3886397497504,0.357862938414263
3.4117,3.2254,3.31855,10.3919295402874,0.357976263559489
3.4117,3.2257,3.3187,10.4034451211479,0.358372946831174
3.412,3.2257,3.31885,10.4083799223952,0.358542938525695
3.412,3.226,3.319,10.4133147236424,0.358712930220216
3.4123,3.226,3.31915,10.4198955032557,0.35893962179738
3.4123,3.2266,3.31945,10.4281210571804,0.359222971780486
3.412,3.2266,3.3193,10.4396368799551,0.359619663385515
3.4123,3.2269,3.3196,10.4412816542665,0.359676321791456
3.4126,3.2269,3.31975,10.4478619555676,0.35990299689195
3.4123,3.2273,3.3198,10.4511524663309,0.36001634684719
3.4126,3.2273,3.31995,10.4527974770412,0.360073013396485
3.4126,3.2276,3.3201,10.4626678052781,0.36041302178556
3.4126,3.2279,3.32025,10.4676028484395,0.360583021813425
3.413,3.2279,3.32045,10.4708923915478,0.360696338435345
3.413,3.2282,3.3206,10.4758274347092,0.36086633846321
3.4126,3.2282,3.3204,10.4807627197847,0.361036346824419
3.413,3.2285,3.32075,10.4840532305481,0.361149696779659
3.4126,3.2285,3.32055,10.4856982467736,0.361206363518944
3.413,3.2288,3.3209,10.4955688169239,0.361546380241334
3.4133,3.2288,3.32105,10.4988583600322,0.361659696863254
3.4133,3.2291,3.3212,10.5054388977322,0.361886380107103
3.4133,3.2294,3.32135,10.5103736989794,0.362056371801624
3.4133,3.23,3.32165,10.5202440272164,0.362396380190698
3.4136,3.23,3.3218,10.5301141135383,0.3627363802464
3.4136,3.2304,3.322,10.5334046243016,0.36284973020164
3.4136,3.2307,3.32215,10.5432761565916,0.363189780067361
3.4139,3.2307,3.3223,10.5449211728171,0.363246446806646
3.4139,3.231,3.32245,10.5547910172258,0.363586438529032
3.4139,3.2313,3.3226,10.5580815279891,0.363699788484272
3.4139,3.2316,3.32275,10.5679525819677,0.364039821873351
3.4139,3.2319,3.3229,10.5761774101507,0.364323146856452
3.4142,3.2319,3.32305,10.5827577059365,0.364549821766956
3.4142,3.2322,3.3232,10.5893377653235,0.364776488534106
3.4142,3.2325,3.32335,10.5959180611085,0.365003163444582
3.4142,3.2328,3.3235,10.6041438569473,0.365286521761032
3.4145,3.2328,3.32365,10.605789115087,0.365343196833661
3.4145,3.2331,3.3238,10.6107244001626,0.36551320519487
3.4142,3.2335,3.32385,10.6222407067647,0.365909913466559
3.4145,3.2335,3.324,10.6288210080659,0.366136588567053
3.4145,3.2338,3.32415,10.6321107930883,0.366249913522317
3.4151,3.2335,3.3243,10.6354010619375,0.366363255144214
3.4151,3.2338,3.32445,10.6386908469592,0.36647658009945
3.4151,3.2341,3.3246,10.6403358631847,0.366533246838735
3.4151,3.2344,3.32475,10.6469154332289,0.366759896749235
3.4151,3.2347,3.3249,10.6633670304219,0.367326613572123
3.4151,3.235,3.32505,10.6715928262608,0.367609971888572
3.4154,3.235,3.3252,10.6765278639068,0.367779971726448
3.4154,3.2353,3.32535,10.6798181382721,0.367893313538362
3.4154,3.2356,3.3255,10.6880436921977,0.368176663521495
3.4157,3.2356,3.32565,10.6946247137243,0.368403363431975
3.4157,3.2359,3.3258,10.6995599987998,0.368573371793184
3.4157,3.2362,3.32595,10.711076305402,0.368970080064874
3.4157,3.2366,3.32615,10.7193021067562,0.369253438571313
3.4157,3.2369,3.3263,10.7275274187675,0.369536780221102
3.4161,3.2369,3.3265,10.7341069888117,0.369763430131602
3.4161,3.2372,3.32665,10.7373972576616,0.369876771753527
3.4157,3.2372,3.32645,10.7406875320269,0.36999011356544
3.4161,3.2375,3.3268,10.748913327865,0.370273471881862
3.4161,3.2381,3.3271,10.7571391237038,0.370556830198311
3.4164,3.2381,3.32725,10.7604296344672,0.370670180153551
3.4164,3.2384,3.3274,10.7637201452305,0.370783530108792
3.4164,3.2387,3.32755,10.7735907153816,0.37112354683121
3.4164,3.239,3.3277,10.7801712530807,0.37135023007503
3.4167,3.2393,3.328,10.7916880490265,0.371746955203398
3.4164,3.2393,3.32785,10.7949785597898,0.371860305158638
3.4167,3.2397,3.3282,10.8015590974889,0.372086988402458
3.4167,3.24,3.32835,10.8081396407042,0.372313671836296
3.4167,3.2403,3.3285,10.8229459742422,0.372823713396566
3.4167,3.2406,3.32865,10.8295270012849,0.373050413497064
3.417,3.2406,3.3288,10.8311722594247,0.373107088569693
3.417,3.2409,3.32895,10.8393975714352,0.373390430219454
3.417,3.2412,3.3291,10.8476238511016,0.373673805202564
3.417,3.2415,3.32925,10.8558496469396,0.373957163518985
3.417,3.2418,3.3294,10.8624306684662,0.374183863429466
3.4173,3.2418,3.32955,10.8673657116276,0.374353863457331
3.4173,3.2421,3.3297,10.8755912655523,0.374637213440436
3.4173,3.2424,3.32985,10.8838175452187,0.374920588423546
3.4173,3.2428,3.33005,10.8887533141217,0.375090613451415
3.4176,3.2428,3.3302,10.8986243681003,0.375430646840493
3.4176,3.2431,3.33035,10.9019148788636,0.375543996795733
3.4176,3.2434,3.3305,10.915076927433,0.375997396806712
3.4176,3.2437,3.33065,10.9216577070462,0.376224088383877
3.4176,3.244,3.3308,10.9331742610779,0.3766208051789
3.4179,3.2443,3.3311,10.9397552826045,0.37684750508938
3.4176,3.2443,3.33095,10.9430453150557,0.37696083856795
3.4179,3.2446,3.33125,10.9496263365823,0.377187538478431
3.4179,3.2449,3.3314,10.9627879013242,0.377640921822749
3.4182,3.2449,3.33155,10.9677231863997,0.377810930183959
3.4182,3.2455,3.33185,10.9759484984111,0.378094271833748
3.4182,3.2452,3.3317,10.9792390091744,0.378207621788988
3.4179,3.2455,3.3317,10.9858200362172,0.378434321889486
3.4182,3.2462,3.3322,10.9924008158296,0.378661013466623
3.4185,3.2465,3.3325,10.9973363428185,0.378831030161148
3.4182,3.2465,3.33235,11.0006266116685,0.378944371783072
3.4182,3.2471,3.33265,11.0137874506679,0.379397730127358
3.4185,3.2471,3.3328,11.0187220100018,0.379567713488563
3.4185,3.2474,3.33295,11.026948047754,0.379851080138329
3.4185,3.2477,3.3331,11.0384648381837,0.380247805076679
3.4188,3.248,3.3334,11.0434003651734,0.380417821771232
3.4188,3.2477,3.33325,11.0450453813989,0.380474488510517
3.4188,3.2483,3.33355,11.0565609622595,0.380871171782202
3.4188,3.2486,3.3337,11.0713675432269,0.381381221865806
3.4188,3.249,3.3339,11.0746575701627,0.381494555154386
3.4192,3.249,3.3341,11.0779480809261,0.381607905109626
3.4192,3.2493,3.33425,11.0878191349038,0.381947938498676
3.4188,3.2493,3.33405,11.0944001564304,0.382174638409157
3.4192,3.2496,3.3344,11.0976906727099,0.382287988554415
3.4192,3.2499,3.33455,11.1092074631396,0.382684713492765
3.4195,3.2499,3.3347,11.1124979739029,0.382798063448005
3.4195,3.2502,3.33485,11.1157882427528,0.382911405069929
3.4195,3.2505,3.335,11.1273038291287,0.383308088531604
3.4195,3.2508,3.33515,11.1404651519564,0.383761463542579
3.4195,3.2511,3.3353,11.1437549369789,0.383874788497843
3.4198,3.2511,3.33545,11.1503349908505,0.384101455075003
3.4198,3.2514,3.3356,11.1602060448291,0.384441488464081
3.4198,3.2517,3.33575,11.1667861042161,0.384668155231231
3.4198,3.2521,3.33595,11.1799481472693,0.385121555052192
3.4201,3.2521,3.3361,11.1815931634949,0.385178221791477
3.4201,3.2527,3.3364,11.2013355133654,0.38585829690295
3.4201,3.253,3.33655,11.207916534892,0.38608499681343
3.4201,3.2533,3.3367,11.2194330834083,0.386481713418464
3.4201,3.2539,3.337,11.2227233577736,0.386595055230378
3.4204,3.2539,3.33715,11.2309491536125,0.386878413546827
3.4201,3.2542,3.33715,11.2391742237089,0.387161746863245
3.4204,3.2542,3.3373,11.2408192344191,0.38721841341254
3.4204,3.2545,3.33745,11.2473997776344,0.387445096846378
3.4204,3.2548,3.3376,11.2572708316122,0.387785130235428
3.4204,3.2552,3.3378,11.268786654386,0.38818182184043
3.4207,3.2552,3.33795,11.2720771651493,0.38829517179567
3.4207,3.2555,3.3381,11.2803032029024,0.388578538445463
3.4207,3.2558,3.33825,11.2934645257301,0.389031913456438
3.421,3.2561,3.33855,11.2951097838698,0.389088588529067
3.4207,3.2561,3.3384,11.3000455527729,0.389258613556936
3.421,3.2564,3.3387,11.3082708647842,0.389541955206725
3.421,3.2567,3.33885,11.3164966606223,0.389825313523147
3.421,3.257,3.339,11.3313029941594,0.390335355083388
3.4213,3.257,3.33915,11.3395292738258,0.390618730066498
3.4213,3.2573,3.3393,11.344464316988,0.390788730094391
3.4213,3.2576,3.33945,11.3559808710196,0.391185446889414
3.4213,3.2579,3.3396,11.3658519194813,0.391525480088447
3.421,3.2579,3.33945,11.3691424357607,0.391638830233705
3.4213,3.2583,3.3398,11.372432946524,0.391752180188945
3.4216,3.2583,3.33995,11.3790134842231,0.391978863432766
3.4216,3.2586,3.3401,11.3839492531262,0.392148888460635
3.4216,3.2589,3.34025,11.3954650759009,0.392545580065664
3.4216,3.2592,3.3404,11.4053356460519,0.392885596788083
3.4216,3.2595,3.34055,11.4119166730947,0.393112296888581
3.4219,3.2595,3.3407,11.4250782378366,0.393565680232899
3.4219,3.2598,3.34085,11.4300140012235,0.393735705070751
3.4216,3.2601,3.34085,11.4349497701265,0.39390573009862
3.4219,3.2601,3.341,11.4382402808898,0.39401908005386
3.4219,3.2604,3.34115,11.443175324052,0.394189080081753
3.4219,3.2607,3.3413,11.4563371307073,0.394642471759388
3.4223,3.2607,3.3415,11.4612719319545,0.394812463453909
3.4223,3.261,3.34165,11.4711434697606,0.395152513509648
3.4219,3.261,3.34145,11.4727884804708,0.395209180058943
3.4223,3.2614,3.34185,11.4760787548361,0.395322521870857
3.4223,3.262,3.34215,11.4859500452127,0.395662563403261
3.4219,3.262,3.34195,11.4875950614383,0.395719230142546
3.4223,3.2623,3.3423,11.4958208572772,0.396002588458995
3.4229,3.2623,3.3426,11.5024011585783,0.39622926355949
3.4229,3.2626,3.34275,11.5089814543641,0.396455938469994
3.4223,3.2626,3.34245,11.5106267125038,0.396512613542623
3.4229,3.2629,3.3429,11.5221425352776,0.396909305147624
3.4229,3.2632,3.34305,11.527077578439,0.397079305175489
3.4232,3.2632,3.3432,11.530367847289,0.397192646797414
3.4232,3.2635,3.34335,11.5369479066768,0.397419313564591
3.4232,3.2638,3.3435,11.5550437833223,0.398042671746753
3.4232,3.2641,3.34365,11.5665596116123,0.398439363541772
3.4232,3.2645,3.34385,11.5682048642359,0.398496038424384
3.4232,3.2648,3.344,11.5813669128053,0.398949438435362
3.4232,3.2651,3.34415,11.5895931924716,0.399232813418472
3.4235,3.2651,3.3443,11.5928837087511,0.39934616356373
3.4235,3.2654,3.34445,11.6044000153532,0.399742871835419
3.4235,3.2657,3.3446,11.6126262950196,0.400026246818529
3.4238,3.2657,3.34475,11.6175620639226,0.400196271846398
3.4235,3.266,3.34475,11.6224978328256,0.400366296874267
3.4238,3.266,3.3449,11.6241430854492,0.400422971756879
3.4238,3.2663,3.34505,11.6405951664706,0.400989705246455
3.4238,3.2666,3.3452,11.6438856772339,0.401103055201695
3.4238,3.2669,3.34535,11.6570472419758,0.401556438546014
3.4241,3.2669,3.3455,11.6636277796749,0.401783121789834
3.4238,3.2672,3.3455,11.6685635485779,0.401953146817704
3.4241,3.2672,3.34565,11.6718540593412,0.402066496772944
3.4241,3.2676,3.34585,11.6800803390076,0.402349871756053
3.4238,3.2676,3.3457,11.6817255971473,0.402406546828682
3.4241,3.2679,3.346,11.6899513929862,0.402689905145132
3.4244,3.2679,3.34615,11.6948871618892,0.402859930173001
3.4241,3.2682,3.34615,11.6981776726525,0.402973280128241
3.4244,3.2682,3.3463,11.7064034684906,0.403256638444663
3.4244,3.2685,3.34645,11.7162750062966,0.403596688500401
3.4244,3.2688,3.3466,11.7228557859099,0.403823380077565
3.4244,3.2691,3.34675,11.7376628507049,0.404333446827829
3.4247,3.2691,3.3469,11.7409533614682,0.404446796783069
3.4244,3.2697,3.34705,11.7425983776938,0.404503463522354
3.4247,3.2697,3.3472,11.7442431464907,0.404560121738333
3.4247,3.27,3.34735,11.755759216694,0.404956821866669
3.4247,3.2703,3.3475,11.7656307489839,0.405296871732389
3.4247,3.2707,3.3477,11.7689212652634,0.405410221877647
3.425,3.2707,3.34785,11.7870183514788,0.406033621726501
3.425,3.271,3.348,11.7935986527799,0.406260296826995
3.425,3.2713,3.34815,11.7952439109197,0.406316971899624
3.4254,3.2713,3.34835,11.806759249866,0.406713646837966
3.425,3.2716,3.3483,11.8084045024896,0.406770321720577
3.425,3.2719,3.34845,11.8166303038438,0.407053680227016
3.425,3.2722,3.3486,11.828146610446,0.407450388498706
3.4254,3.2722,3.3488,11.8297918685857,0.407507063571335
3.425,3.2725,3.34875,11.8413076913604,0.407903755176364
3.4254,3.2725,3.34895,11.8462434602634,0.408073780204233
3.4254,3.2728,3.3491,11.8495337291126,0.40818712182613
3.4257,3.2728,3.34925,11.8610502776281,0.408583838431135
3.4254,3.2731,3.34925,11.8626952938537,0.40864050517042
3.4257,3.2731,3.3494,11.8643403100792,0.408697171909705
3.4257,3.2734,3.34955,11.8807921436695,0.409263896875892
3.4254,3.2738,3.3496,11.8824369124664,0.409320555091871
3.4257,3.2741,3.3499,11.8873724394553,0.409490571786397
3.4257,3.2744,3.35005,11.8972427676914,0.409830580175443
3.426,3.2744,3.3502,11.9038235473047,0.410057271752607
3.426,3.2747,3.35035,11.9104040905199,0.410283955186445
3.4257,3.275,3.35035,11.9202751389816,0.410623988385478
3.426,3.275,3.3505,11.9219203971213,0.410680663458107
3.426,3.2753,3.35065,11.9301457091326,0.410964005107896
